camera_id,url_image,road,km,latitude,longitude
716,http://infocar.dgt.es/etraffic/data/camaras/716.jpg,A-31,13.1,39.408994,-2.215449
717,http://infocar.dgt.es/etraffic/data/camaras/717.jpg,A-3,184.0,39.487507,-2.18372
718,http://infocar.dgt.es/etraffic/data/camaras/718.jpg,A-3,175.1,39.541201,-2.256894
719,http://infocar.dgt.es/etraffic/data/camaras/719.jpg,A-31,9.6,39.438824,-2.203537
720,http://infocar.dgt.es/etraffic/data/camaras/720.jpg,A-3,176.1,39.531379,-2.254182
721,http://infocar.dgt.es/etraffic/data/camaras/721.jpg,A-31,0.5,39.516579,-2.233408
722,http://infocar.dgt.es/etraffic/data/camaras/722.jpg,A-3,42.4,40.212697,-3.325551
723,http://infocar.dgt.es/etraffic/data/camaras/723.jpg,A-3,37.7,40.249058,-3.350927
724,http://infocar.dgt.es/etraffic/data/camaras/724.jpg,A-3,54.0,40.151167,-3.235449
725,http://infocar.dgt.es/etraffic/data/camaras/725.jpg,A-3,35.1,40.257367,-3.376166
726,http://infocar.dgt.es/etraffic/data/camaras/726.jpg,A-3,40.6,40.22625,-3.335008
727,http://infocar.dgt.es/etraffic/data/camaras/727.jpg,A-3,50.3,40.163878,-3.272686
728,http://infocar.dgt.es/etraffic/data/camaras/728.jpg,A-3,59.3,40.136703,-3.181609
729,http://infocar.dgt.es/etraffic/data/camaras/729.jpg,A-3,48.5,40.171214,-3.292462
730,http://infocar.dgt.es/etraffic/data/camaras/730.jpg,A-3,56.8,40.141293,-3.207647
731,http://infocar.dgt.es/etraffic/data/camaras/731.jpg,A-4,8.8,40.34245796,-3.6724584
732,http://infocar.dgt.es/etraffic/data/camaras/732.jpg,A-4,7.3,40.35539094,-3.67903451
733,http://infocar.dgt.es/etraffic/data/camaras/733.jpg,A-4,5.1,40.37472798,-3.68192783
734,http://infocar.dgt.es/etraffic/data/camaras/734.jpg,A-4,6.5,40.36237973,-3.67775906
736,http://infocar.dgt.es/etraffic/data/camaras/736.jpg,A-4,11.9,40.32146301,-3.69244292
737,http://infocar.dgt.es/etraffic/data/camaras/737.jpg,A-4,211.5,38.6752399,-3.44616978
738,http://infocar.dgt.es/etraffic/data/camaras/738.jpg,A-4,96.05,39.66668303,-3.51168457
739,http://infocar.dgt.es/etraffic/data/camaras/739.jpg,A-4,119.5,39.46342584,-3.51744057
740,http://infocar.dgt.es/etraffic/data/camaras/740.jpg,A-4,60.55,39.95153394,-3.51724827
741,http://infocar.dgt.es/etraffic/data/camaras/741.jpg,A-4,203.0,38.74890136,-3.41995585
742,http://infocar.dgt.es/etraffic/data/camaras/742.jpg,A-4,135.0,39.33056163,-3.47801183
743,http://infocar.dgt.es/etraffic/data/camaras/743.jpg,A-4,229.1,38.53366111,-3.49411329
744,http://infocar.dgt.es/etraffic/data/camaras/744.jpg,A-4,117.62,39.47851882,-3.5234346
745,http://infocar.dgt.es/etraffic/data/camaras/745.jpg,A-4,62.6,39.94799098,-3.49860768
746,http://infocar.dgt.es/etraffic/data/camaras/746.jpg,A-4,97.9,39.65044058,-3.51471245
747,http://infocar.dgt.es/etraffic/data/camaras/747.jpg,A-4,231.28,38.51542766,-3.49104494
748,http://infocar.dgt.es/etraffic/data/camaras/748.jpg,A-4,67.575,39.90997894,-3.47632684
749,http://infocar.dgt.es/etraffic/data/camaras/749.jpg,A-4,136.338,39.32141821,-3.47452617
750,http://infocar.dgt.es/etraffic/data/camaras/750.jpg,A-4,170.5,39.02801375,-3.37411319
751,http://infocar.dgt.es/etraffic/data/camaras/751.jpg,A-4,178.1,38.96377087,-3.38311668
752,http://infocar.dgt.es/etraffic/data/camaras/752.jpg,A-4,198.65,38.78159608,-3.3954978
753,http://infocar.dgt.es/etraffic/data/camaras/753.jpg,A-4,91.225,39.70820076,-3.49659024
754,http://infocar.dgt.es/etraffic/data/camaras/754.jpg,A-4,266.43,38.28191274,-3.59423434
755,http://infocar.dgt.es/etraffic/data/camaras/755.jpg,A-4,295.3,38.10954822,-3.78004608
756,http://infocar.dgt.es/etraffic/data/camaras/756.jpg,A-4,258.8,38.3320271,-3.54237145
757,http://infocar.dgt.es/etraffic/data/camaras/757.jpg,A-4,243.2,38.41948462,-3.50093872
758,http://infocar.dgt.es/etraffic/data/camaras/758.jpg,A-4,255.01,38.350988,-3.530286
759,http://infocar.dgt.es/etraffic/data/camaras/759.jpg,A-4,253.78,38.358215,-3.526821
760,http://infocar.dgt.es/etraffic/data/camaras/760.jpg,A-4,257.2,38.344082,-3.542469
762,http://infocar.dgt.es/etraffic/data/camaras/762.jpg,A-4,244.25,38.411322,-3.498834
763,http://infocar.dgt.es/etraffic/data/camaras/763.jpg,A-4,250.66,38.373146,-3.512595
764,http://infocar.dgt.es/etraffic/data/camaras/764.jpg,A-4,245.7,38.40103882,-3.50081168
766,http://infocar.dgt.es/etraffic/data/camaras/766.jpg,A-44,1.8,38.108682,-3.74714
767,http://infocar.dgt.es/etraffic/data/camaras/767.jpg,A-4,241.25,38.43446544,-3.49633608
768,http://infocar.dgt.es/etraffic/data/camaras/768.jpg,A-4,292.85,38.12061048,-3.76025575
769,http://infocar.dgt.es/etraffic/data/camaras/769.jpg,A-4,249.1,38.38165,-3.507032
770,http://infocar.dgt.es/etraffic/data/camaras/770.jpg,A-42,19.4,40.253191,-3.765433
771,http://infocar.dgt.es/etraffic/data/camaras/771.jpg,A-42,17.2,40.272637,-3.753096
772,http://infocar.dgt.es/etraffic/data/camaras/772.jpg,A-42,16.4,40.27894,-3.748503
773,http://infocar.dgt.es/etraffic/data/camaras/773.jpg,A-42,14.4,40.295655,-3.737384
774,http://infocar.dgt.es/etraffic/data/camaras/774.jpg,A-42,12.3,40.31219,-3.739678
775,http://infocar.dgt.es/etraffic/data/camaras/775.jpg,A-42,20.9,40.2476,-3.778219
776,http://infocar.dgt.es/etraffic/data/camaras/776.jpg,A-42,41.0,40.082049,-3.861336
777,http://infocar.dgt.es/etraffic/data/camaras/777.jpg,A-42,35.5,40.126788,-3.833671
778,http://infocar.dgt.es/etraffic/data/camaras/778.jpg,A-42,26.9,40.197032,-3.790461
779,http://infocar.dgt.es/etraffic/data/camaras/779.jpg,A-42,64.9,39.900433,-4.015632
780,http://infocar.dgt.es/etraffic/data/camaras/780.jpg,A-42,69.25,39.872406,-4.016029
781,http://infocar.dgt.es/etraffic/data/camaras/781.jpg,A-42,72.65,39.860755,-3.993726
782,http://infocar.dgt.es/etraffic/data/camaras/782.jpg,A-42,68.0,39.880159,-4.020997
783,http://infocar.dgt.es/etraffic/data/camaras/783.jpg,A-42,59.5,39.944875,-3.994193
784,http://infocar.dgt.es/etraffic/data/camaras/784.jpg,A-5,332.7,38.948076,-6.266729
785,http://infocar.dgt.es/etraffic/data/camaras/785.jpg,A-5,343.2,38.921796,-6.371271
786,http://infocar.dgt.es/etraffic/data/camaras/786.jpg,A-5,344.5,38.909767,-6.378077
787,http://infocar.dgt.es/etraffic/data/camaras/787.jpg,A-5,341.2,38.937581,-6.364523
788,http://infocar.dgt.es/etraffic/data/camaras/788.jpg,A-5,6.4,40.395822,-3.769327
789,http://infocar.dgt.es/etraffic/data/camaras/789.jpg,A-5,12.6,40.356551,-3.820608
790,http://infocar.dgt.es/etraffic/data/camaras/790.jpg,A-5,6.8,40.393584,-3.772143
791,http://infocar.dgt.es/etraffic/data/camaras/791.jpg,A-5,8.9,40.38056,-3.789599
792,http://infocar.dgt.es/etraffic/data/camaras/792.jpg,A-5,9.6,40.374505,-3.79712
795,http://infocar.dgt.es/etraffic/data/camaras/795.jpg,A-5,7.9,40.38627,-3.781736
796,http://infocar.dgt.es/etraffic/data/camaras/796.jpg,A-5,12.1,40.360223,-3.814785
797,http://infocar.dgt.es/etraffic/data/camaras/797.jpg,A-5,5.9,40.3991,-3.765073
798,http://infocar.dgt.es/etraffic/data/camaras/798.jpg,A-5,4.9,40.403421,-3.755843
799,http://infocar.dgt.es/etraffic/data/camaras/799.jpg,A-5,13.6,40.355104,-3.830628
800,http://infocar.dgt.es/etraffic/data/camaras/800.jpg,A-5,58.1,40.125656,-4.226756
801,http://infocar.dgt.es/etraffic/data/camaras/801.jpg,A-5,71.6,40.080276,-4.356553
802,http://infocar.dgt.es/etraffic/data/camaras/802.jpg,A-5,43.4,40.206787,-4.101579
803,http://infocar.dgt.es/etraffic/data/camaras/803.jpg,A-5,37.5,40.24628,-4.057953
804,http://infocar.dgt.es/etraffic/data/camaras/804.jpg,A-5,365.5,38.855272,-6.608064
805,http://infocar.dgt.es/etraffic/data/camaras/805.jpg,A-5,367.4,38.843187,-6.620095
806,http://infocar.dgt.es/etraffic/data/camaras/806.jpg,A-5,379.9,38.865556,-6.756259
807,http://infocar.dgt.es/etraffic/data/camaras/807.jpg,A-5,394.4,38.889398,-6.91475
808,http://infocar.dgt.es/etraffic/data/camaras/808.jpg,A-5,376.0,38.8503,-6.7131
809,http://infocar.dgt.es/etraffic/data/camaras/809.jpg,A-5,400.0,38.920685,-6.964883
810,http://infocar.dgt.es/etraffic/data/camaras/810.jpg,A-5,407.0,38.885139,-7.02577
811,http://infocar.dgt.es/etraffic/data/camaras/811.jpg,A-5,183.8,39.872265,-5.571412
812,http://infocar.dgt.es/etraffic/data/camaras/812.jpg,A-5,193.8,39.827484,-5.658079
813,http://infocar.dgt.es/etraffic/data/camaras/813.jpg,A-5,184.8,39.871792,-5.582377
814,http://infocar.dgt.es/etraffic/data/camaras/814.jpg,A-5,203.75,39.781604,-5.730641
815,http://infocar.dgt.es/etraffic/data/camaras/815.jpg,A-5,200.4,39.789565,-5.698294
816,http://infocar.dgt.es/etraffic/data/camaras/816.jpg,A-5,178.1,39.890146,-5.512901
817,http://infocar.dgt.es/etraffic/data/camaras/817.jpg,A-5,219.1,39.687502,-5.717723
818,http://infocar.dgt.es/etraffic/data/camaras/818.jpg,A-5,216.0,39.700935,-5.690201
819,http://infocar.dgt.es/etraffic/data/camaras/819.jpg,A-5R,1.45,40.36135488,-3.80096888
820,http://infocar.dgt.es/etraffic/data/camaras/820.jpg,M-40,32.4,40.371555,-3.800973
821,http://infocar.dgt.es/etraffic/data/camaras/821.jpg,M-40,36.4,40.396207,-3.832566
822,http://infocar.dgt.es/etraffic/data/camaras/822.jpg,M-40,43.1,40.44510648,-3.82689402
823,http://infocar.dgt.es/etraffic/data/camaras/823.jpg,M-40,45.9,40.46148891,-3.80276187
824,http://infocar.dgt.es/etraffic/data/camaras/824.jpg,M-40,46.5,40.464712,-3.795408
825,http://infocar.dgt.es/etraffic/data/camaras/825.jpg,A-5R,0.8,40.361764,-3.793609
826,http://infocar.dgt.es/etraffic/data/camaras/826.jpg,M-40,44.9,40.45863519,-3.81353934
827,http://infocar.dgt.es/etraffic/data/camaras/827.jpg,M-40,41.4,40.43183697,-3.83644459
828,http://infocar.dgt.es/etraffic/data/camaras/828.jpg,M-40,38.9,40.41497732,-3.82166742
829,http://infocar.dgt.es/etraffic/data/camaras/829.jpg,M-40,34.8,40.38351888,-3.82132531
830,http://infocar.dgt.es/etraffic/data/camaras/830.jpg,A-5,74.0,40.060707,-4.370532
831,http://infocar.dgt.es/etraffic/data/camaras/831.jpg,A-5,96.6,40.010668,-4.621069
832,http://infocar.dgt.es/etraffic/data/camaras/832.jpg,A-5,106.8,39.981604,-4.729906
833,http://infocar.dgt.es/etraffic/data/camaras/833.jpg,A-5,123.9,39.957843,-4.91583
834,http://infocar.dgt.es/etraffic/data/camaras/834.jpg,A-5,77.5,40.041735,-4.402884
835,http://infocar.dgt.es/etraffic/data/camaras/835.jpg,A-5,86.5,40.021491,-4.503451
836,http://infocar.dgt.es/etraffic/data/camaras/836.jpg,A-5,123.0,39.960764,-4.903308
837,http://infocar.dgt.es/etraffic/data/camaras/837.jpg,A-5,22.4,40.305153,-3.906496
838,http://infocar.dgt.es/etraffic/data/camaras/838.jpg,A-5,29.6,40.289728,-3.993083
839,http://infocar.dgt.es/etraffic/data/camaras/839.jpg,A-5,31.6,40.279838,-4.011124
840,http://infocar.dgt.es/etraffic/data/camaras/840.jpg,M-506,5.0,40.354333,-3.865962
841,http://infocar.dgt.es/etraffic/data/camaras/841.jpg,A-5,24.8,40.298497,-3.937299
842,http://infocar.dgt.es/etraffic/data/camaras/842.jpg,A-5,16.1,40.344861,-3.859573
843,http://infocar.dgt.es/etraffic/data/camaras/843.jpg,A-5,18.8,40.333866,-3.88581
844,http://infocar.dgt.es/etraffic/data/camaras/844.jpg,A-5,28.0,40.294235,-3.975873
845,http://infocar.dgt.es/etraffic/data/camaras/845.jpg,A-5,33.1,40.277807,-4.02785
846,http://infocar.dgt.es/etraffic/data/camaras/846.jpg,A-5,127.8,39.942949,-4.952236
847,http://infocar.dgt.es/etraffic/data/camaras/847.jpg,A-5,157.1,39.901246,-5.277349
848,http://infocar.dgt.es/etraffic/data/camaras/848.jpg,A-5,148.0,39.924399,-5.183731
849,http://infocar.dgt.es/etraffic/data/camaras/849.jpg,A-5,130.4,39.936293,-4.980113
850,http://infocar.dgt.es/etraffic/data/camaras/850.jpg,A-5,142.5,39.925566,-5.116816
851,http://infocar.dgt.es/etraffic/data/camaras/851.jpg,A-5,154.2,39.902318,-5.24308
852,http://infocar.dgt.es/etraffic/data/camaras/852.jpg,A-5,151.6,39.908798,-5.212757
853,http://infocar.dgt.es/etraffic/data/camaras/853.jpg,A-5,252.8,39.456951,-5.862579
854,http://infocar.dgt.es/etraffic/data/camaras/854.jpg,A-5,249.7,39.483483,-5.8502
855,http://infocar.dgt.es/etraffic/data/camaras/855.jpg,A-5,294.5,39.13529,-5.944904
856,http://infocar.dgt.es/etraffic/data/camaras/856.jpg,A-5,315.5,38.992851,-6.098006
857,http://infocar.dgt.es/etraffic/data/camaras/857.jpg,A-5,227.4,39.659901,-5.794986
858,http://infocar.dgt.es/etraffic/data/camaras/858.jpg,A-5,310.0,39.036017,-6.068146
859,http://infocar.dgt.es/etraffic/data/camaras/859.jpg,A-5,232.3,39.630069,-5.821519
860,http://infocar.dgt.es/etraffic/data/camaras/860.jpg,A-5,258.6,39.411683,-5.888167
861,http://infocar.dgt.es/etraffic/data/camaras/861.jpg,A-6,10.9,40.464882,-3.792541
862,http://infocar.dgt.es/etraffic/data/camaras/862.jpg,A-6,7.4,40.460156,-3.751954
863,http://infocar.dgt.es/etraffic/data/camaras/863.jpg,A-6,13.2,40.470568,-3.818826
864,http://infocar.dgt.es/etraffic/data/camaras/864.jpg,A-6,6.3,40.453448,-3.743117
865,http://infocar.dgt.es/etraffic/data/camaras/865.jpg,A-6,10.1,40.463827,-3.783751
866,http://infocar.dgt.es/etraffic/data/camaras/866.jpg,A-6,3.5,40.434934,-3.719181
867,http://infocar.dgt.es/etraffic/data/camaras/867.jpg,A-6,4.1,40.439437,-3.726261
868,http://infocar.dgt.es/etraffic/data/camaras/868.jpg,A-6,14.9,40.474835,-3.842002
869,http://infocar.dgt.es/etraffic/data/camaras/869.jpg,A-6,7.5,40.459888,-3.753507
870,http://infocar.dgt.es/etraffic/data/camaras/870.jpg,A-6,3.9,40.437185,-3.722721
871,http://infocar.dgt.es/etraffic/data/camaras/871.jpg,A-6,7.6,40.460098,-3.754596
872,http://infocar.dgt.es/etraffic/data/camaras/872.jpg,A-6,14.3,40.47449,-3.830373
873,http://infocar.dgt.es/etraffic/data/camaras/873.jpg,A-6,16.1,40.479767,-3.848654
874,http://infocar.dgt.es/etraffic/data/camaras/874.jpg,A-6,14.8,40.475414,-3.837433
875,http://infocar.dgt.es/etraffic/data/camaras/875.jpg,A-6,9.7,40.461689,-3.779419
876,http://infocar.dgt.es/etraffic/data/camaras/876.jpg,A-6,12.4,40.466046,-3.807249
877,http://infocar.dgt.es/etraffic/data/camaras/877.jpg,A-6,5.5,40.447902,-3.735774
878,http://infocar.dgt.es/etraffic/data/camaras/878.jpg,A-6,9.0,40.462331,-3.770826
879,http://infocar.dgt.es/etraffic/data/camaras/879.jpg,A-6,17.65,40.486338,-3.866625
880,http://infocar.dgt.es/etraffic/data/camaras/880.jpg,A-6,26.9,40.562253,-3.903647
881,http://infocar.dgt.es/etraffic/data/camaras/881.jpg,M-503,0.0,40.44959891,-3.76295926
882,http://infocar.dgt.es/etraffic/data/camaras/882.jpg,M-503,10.2,40.44983245,-3.8584187
883,http://infocar.dgt.es/etraffic/data/camaras/883.jpg,M-50,82.0,40.499021,-3.894771
884,http://infocar.dgt.es/etraffic/data/camaras/884.jpg,A-6,18.8,40.497302,-3.870874
885,http://infocar.dgt.es/etraffic/data/camaras/885.jpg,A-6,17.8,40.488375,-3.864893
886,http://infocar.dgt.es/etraffic/data/camaras/886.jpg,A-6,22.9,40.529353,-3.887379
887,http://infocar.dgt.es/etraffic/data/camaras/887.jpg,A-6,33.9,40.598721,-3.96301
888,http://infocar.dgt.es/etraffic/data/camaras/888.jpg,A-6,24.3,40.54162,-3.89245
889,http://infocar.dgt.es/etraffic/data/camaras/889.jpg,A-6,31.5,40.583697,-3.95033
890,http://infocar.dgt.es/etraffic/data/camaras/890.jpg,A-6,32.9,40.595172,-3.952487
891,http://infocar.dgt.es/etraffic/data/camaras/891.jpg,M-50,79.8,40.479092,-3.896928
893,http://infocar.dgt.es/etraffic/data/camaras/893.jpg,A-6,17.2,40.48421,-3.861821
894,http://infocar.dgt.es/etraffic/data/camaras/894.jpg,A-6,21.8,40.521625,-3.886835
895,http://infocar.dgt.es/etraffic/data/camaras/895.jpg,A-6,29.0,40.572794,-3.925623
896,http://infocar.dgt.es/etraffic/data/camaras/896.jpg,A-6,30.3,40.577917,-3.937969
897,http://infocar.dgt.es/etraffic/data/camaras/897.jpg,A-6,37.5,40.62242,-3.989542
898,http://infocar.dgt.es/etraffic/data/camaras/898.jpg,A-6,39.1,40.634272,-4.002862
899,http://infocar.dgt.es/etraffic/data/camaras/899.jpg,M-503,12.5,40.455147,-3.87838
900,http://infocar.dgt.es/etraffic/data/camaras/900.jpg,A-6,19.9,40.503807,-3.875319
901,http://infocar.dgt.es/etraffic/data/camaras/901.jpg,A-6,36.0,40.612747,-3.979142
919,http://infocar.dgt.es/etraffic/data/camaras/919.jpg,M-600,35.5,40.395802,-3.993429
920,http://infocar.dgt.es/etraffic/data/camaras/920.jpg,M-40,21.6,40.361647,-3.681756
921,http://infocar.dgt.es/etraffic/data/camaras/921.jpg,M-40,25.0,40.36453107,-3.72107147
922,http://infocar.dgt.es/etraffic/data/camaras/922.jpg,M-40,17.5,40.379609,-3.641377
923,http://infocar.dgt.es/etraffic/data/camaras/923.jpg,M-40,13.7,40.41276053,-3.62091567
924,http://infocar.dgt.es/etraffic/data/camaras/924.jpg,A-4,16.9,40.27617946,-3.69115521
925,http://infocar.dgt.es/etraffic/data/camaras/925.jpg,M-40,18.5,40.375771,-3.653168
926,http://infocar.dgt.es/etraffic/data/camaras/926.jpg,M-40,22.7,40.364805,-3.694902
927,http://infocar.dgt.es/etraffic/data/camaras/927.jpg,M-40,20.9,40.36081481,-3.67392158
928,http://infocar.dgt.es/etraffic/data/camaras/928.jpg,M-40,19.4,40.368373,-3.658248
929,http://infocar.dgt.es/etraffic/data/camaras/929.jpg,M-40,16.9,40.38504928,-3.63432754
930,http://infocar.dgt.es/etraffic/data/camaras/930.jpg,M-40,27.0,40.3620504,-3.74461766
931,http://infocar.dgt.es/etraffic/data/camaras/931.jpg,M-40,14.4,40.406801,-3.624071
932,http://infocar.dgt.es/etraffic/data/camaras/932.jpg,M-40,30.0,40.3624047,-3.77888051
933,http://infocar.dgt.es/etraffic/data/camaras/933.jpg,A-4,13.7,40.30424376,-3.69140303
934,http://infocar.dgt.es/etraffic/data/camaras/934.jpg,M-503,6.5,40.430623,-3.822585
935,http://infocar.dgt.es/etraffic/data/camaras/935.jpg,M-503,9.8,40.445375,-3.853216
936,http://infocar.dgt.es/etraffic/data/camaras/936.jpg,M-45,21.2,40.389726,-3.583275
937,http://infocar.dgt.es/etraffic/data/camaras/937.jpg,M-45,33.8,40.45133,-3.518919
938,http://infocar.dgt.es/etraffic/data/camaras/938.jpg,M-45,6.2,40.330344,-3.724313
939,http://infocar.dgt.es/etraffic/data/camaras/939.jpg,M-45,1.2,40.358897,-3.761481
940,http://infocar.dgt.es/etraffic/data/camaras/940.jpg,M-45,5.7,40.333935,-3.729369
941,http://infocar.dgt.es/etraffic/data/camaras/941.jpg,M-45,10.1,40.328855,-3.680437
942,http://infocar.dgt.es/etraffic/data/camaras/942.jpg,M-45,18.9,40.373759,-3.598347
943,http://infocar.dgt.es/etraffic/data/camaras/943.jpg,M-45,2.3,40.351933,-3.752375
944,http://infocar.dgt.es/etraffic/data/camaras/944.jpg,M-45,24.8,40.410925,-3.552556
945,http://infocar.dgt.es/etraffic/data/camaras/945.jpg,M-45,20.3,40.383156,-3.587291
947,http://infocar.dgt.es/etraffic/data/camaras/947.jpg,M-45,17.3,40.362348,-3.610253
948,http://infocar.dgt.es/etraffic/data/camaras/948.jpg,M-45,28.95,40.413284,-3.505628
949,http://infocar.dgt.es/etraffic/data/camaras/949.jpg,M-45,23.1,40.403588,-3.572379
950,http://infocar.dgt.es/etraffic/data/camaras/950.jpg,M-45,23.9,40.406255,-3.569816
951,http://infocar.dgt.es/etraffic/data/camaras/951.jpg,M-45,33.2,40.445827,-3.516292
952,http://infocar.dgt.es/etraffic/data/camaras/952.jpg,M-45,4.1,40.346713,-3.733284
953,http://infocar.dgt.es/etraffic/data/camaras/953.jpg,M-45,7.8,40.325934,-3.70888
954,http://infocar.dgt.es/etraffic/data/camaras/954.jpg,M-45,27.6,40.409581,-3.520377
955,http://infocar.dgt.es/etraffic/data/camaras/955.jpg,M-45,30.3,40.424062,-3.498726
956,http://infocar.dgt.es/etraffic/data/camaras/956.jpg,M-45,11.6,40.335638,-3.666109
957,http://infocar.dgt.es/etraffic/data/camaras/957.jpg,M-45,26.5,40.408192,-3.533122
959,http://infocar.dgt.es/etraffic/data/camaras/959.jpg,M-45,9.2,40.325689,-3.691887
960,http://infocar.dgt.es/etraffic/data/camaras/960.jpg,M-45,25.6,40.410804,-3.543167
961,http://infocar.dgt.es/etraffic/data/camaras/961.jpg,M-45,31.7,40.435334,-3.505789
962,http://infocar.dgt.es/etraffic/data/camaras/962.jpg,M-50,31.7,40.3576461,-3.5676988
964,http://infocar.dgt.es/etraffic/data/camaras/964.jpg,M-50,37.2,40.338898,-3.625007
967,http://infocar.dgt.es/etraffic/data/camaras/967.jpg,M-50,55.5,40.305685,-3.783268
968,http://infocar.dgt.es/etraffic/data/camaras/968.jpg,M-50,48.5,40.274183,-3.719102
969,http://infocar.dgt.es/etraffic/data/camaras/969.jpg,M-50,53.9,40.299096,-3.768567
970,http://infocar.dgt.es/etraffic/data/camaras/970.jpg,M-50,38.7,40.327702,-3.639283
971,http://infocar.dgt.es/etraffic/data/camaras/971.jpg,M-50,41.4,40.306916,-3.653899
972,http://infocar.dgt.es/etraffic/data/camaras/972.jpg,M-50,43.7,40.292268,-3.675109
975,http://infocar.dgt.es/etraffic/data/camaras/975.jpg,M-501,18.8,40.402185,-4.009685
976,http://infocar.dgt.es/etraffic/data/camaras/976.jpg,M-501,20.4,40.39949,-4.027937
977,http://infocar.dgt.es/etraffic/data/camaras/977.jpg,M-501,21.0,40.399202,-4.03494
978,http://infocar.dgt.es/etraffic/data/camaras/978.jpg,M-501,5.5,40.392568,-3.895405
979,http://infocar.dgt.es/etraffic/data/camaras/979.jpg,M-501,6.1,40.388356,-3.900315
980,http://infocar.dgt.es/etraffic/data/camaras/980.jpg,M-501,7.4,40.37901,-3.907788
981,http://infocar.dgt.es/etraffic/data/camaras/981.jpg,M-501,8.4,40.370641,-3.914824
982,http://infocar.dgt.es/etraffic/data/camaras/982.jpg,M-506,0.2,40.36438,-3.92272
983,http://infocar.dgt.es/etraffic/data/camaras/983.jpg,M-501,11.2,40.361758,-3.943268
984,http://infocar.dgt.es/etraffic/data/camaras/984.jpg,M-501,14.2,40.381045,-3.966435
985,http://infocar.dgt.es/etraffic/data/camaras/985.jpg,M-501,15.0,40.384326,-3.971196
986,http://infocar.dgt.es/etraffic/data/camaras/986.jpg,M-501,17.0,40.392538,-3.994226
987,http://infocar.dgt.es/etraffic/data/camaras/987.jpg,M-506,0.6,40.363344,-3.920227
988,http://infocar.dgt.es/etraffic/data/camaras/988.jpg,M-501,3.0,40.399156,-3.868768
989,http://infocar.dgt.es/etraffic/data/camaras/989.jpg,M-501,4.2,40.398368,-3.883329
990,http://infocar.dgt.es/etraffic/data/camaras/990.jpg,M-501,0.5,40.397273,-3.839317
993,http://infocar.dgt.es/etraffic/data/camaras/993.jpg,M-40,52.0,40.48631,-3.742408
994,http://infocar.dgt.es/etraffic/data/camaras/994.jpg,M-40,58.0,40.51910622,-3.68991162
995,http://infocar.dgt.es/etraffic/data/camaras/995.jpg,M-40,4.4,40.47708026,-3.63776029
996,http://infocar.dgt.es/etraffic/data/camaras/996.jpg,M-40,0.1,40.50880472,-3.65585104
997,http://infocar.dgt.es/etraffic/data/camaras/997.jpg,M-40,54.0,40.49639158,-3.72598092
998,http://infocar.dgt.es/etraffic/data/camaras/998.jpg,M-40,25.6,40.474146,-3.750758
999,http://infocar.dgt.es/etraffic/data/camaras/999.jpg,M-607,10.9,40.50136566,-3.69581332
1000,http://infocar.dgt.es/etraffic/data/camaras/1000.jpg,M-40,51.5,40.480411,-3.747258
1001,http://infocar.dgt.es/etraffic/data/camaras/1001.jpg,M-40,61.0,40.51006702,-3.66008792
1002,http://infocar.dgt.es/etraffic/data/camaras/1002.jpg,M-607,12.4,40.5116318,-3.68499318
1003,http://infocar.dgt.es/etraffic/data/camaras/1003.jpg,M-40,1.9,40.49563679,-3.64693785
1004,http://infocar.dgt.es/etraffic/data/camaras/1004.jpg,M-40,55.9,40.507339,-3.709791
1005,http://infocar.dgt.es/etraffic/data/camaras/1005.jpg,M-607,13.1,40.519776,-3.687525
1006,http://infocar.dgt.es/etraffic/data/camaras/1006.jpg,M-40,59.7,40.516404,-3.67062
1007,http://infocar.dgt.es/etraffic/data/camaras/1007.jpg,M-40,25.0,40.468988,-3.750672
1008,http://infocar.dgt.es/etraffic/data/camaras/1008.jpg,M-40,51.0,40.47913713,-3.75088388
1009,http://infocar.dgt.es/etraffic/data/camaras/1009.jpg,M-40,6.3,40.46251277,-3.6237117
1010,http://infocar.dgt.es/etraffic/data/camaras/1010.jpg,M-40,52.9,40.49159171,-3.73758792
1012,http://infocar.dgt.es/etraffic/data/camaras/1012.jpg,M-40,25.8,40.475681,-3.751659
1013,http://infocar.dgt.es/etraffic/data/camaras/1013.jpg,M-40,58.8,40.5188252,-3.68384347
1014,http://infocar.dgt.es/etraffic/data/camaras/1014.jpg,M-607,48.9,40.69939145,-3.93146198
1015,http://infocar.dgt.es/etraffic/data/camaras/1015.jpg,M-607,38.3,40.68621548,-3.813271
1016,http://infocar.dgt.es/etraffic/data/camaras/1016.jpg,M-607,50.4,40.704488,-3.94676698
1017,http://infocar.dgt.es/etraffic/data/camaras/1017.jpg,M-607,34.0,40.68075489,-3.76903321
1018,http://infocar.dgt.es/etraffic/data/camaras/1018.jpg,M-607,24.6,40.60989752,-3.72145725
1019,http://infocar.dgt.es/etraffic/data/camaras/1019.jpg,M-607,14.2,40.52810697,-3.6922952
1020,http://infocar.dgt.es/etraffic/data/camaras/1020.jpg,M-607,18.3,40.56075312,-3.71299113
1021,http://infocar.dgt.es/etraffic/data/camaras/1021.jpg,M-607,43.5,40.68123763,-3.87330003
1022,http://infocar.dgt.es/etraffic/data/camaras/1022.jpg,M-607,35.6,40.68505189,-3.78528075
1023,http://infocar.dgt.es/etraffic/data/camaras/1023.jpg,M-607,20.7,40.57916059,-3.70543068
