camera_id,name,url_image,road,km,location_info,latitude,longitude
75,CCTV 232 - Cámara DOMO 232,,N - 637,016+500,Cruces,4792953.64,507650.15
76,DOMO 233,,N - 637,011+000,Cruces,4794032.11,502765.43
77,CCTV 300 - Cámara DOMO nudo Kukularra,http://www.bizkaimove.com/camaras/cam1.jpg,BI-637,008+500,Kurtzes,4794665.86,503178.8
78,CCTV 301 - Curvas de Kukularra,,BI-637,009+200,Kukularra,4795334.63,502951.74
79,CCTV 302 - Avanzada,http://www.bizkaimove.com/camaras/cam3.jpg,BI-637,010+000,Kukularra,4795927.48,502499.74
80,CCTV 303 - Entrada Túnel Leioa (dir. Getxo),http://www.bizkaimove.com/camaras/cam13.jpg,BI-637,011+650,Kurtzes,4796823.02,501285.9
81,CCTV 304 - DOMO La Avanzada túnel largo,,BI-637,011+920,Kurtzes,4796989.22,501024.97
82,CCTV 305 - DOMO La Avanzada túnel del medio,,BI-637,012+280,Kurtzes,4797162.77,500777.67
83,CCTV 306 - Tunel de Artaza Domo,,BI-637,013+200,Kukularra,4797803.85,499912.45
84,CCTV 309 - Salida Túnel Leioa (dir. Getxo),,BI-637,012+690,Kurtzes,4797449.7,500397.9
85,CCTV 312 - Rotonda Artaza,http://www.bizkaimove.com/camaras/cam5.jpg,BI-637,013+500,Kurtzes,4797816.62,499855.46
86,CCTV 313 - Salida Artea,,BI-637,014+000,Kurtzes,4798943.94,500232.54
87,CCTV 314 - Artea,http://www.bizkaimove.com/camaras/cam41.jpg,BI-637,014+500,Kurtzes,4798899.42,500454.06
88,CCTV 315 - Puente Artea,,BI-637,015+300,Kukularra,4799388.61,500465.05
89,CCTV 316 - Báscula bombeo,http://www.bizkaimove.com/camaras/cam42.jpg,BI-637,016+400,Kukularra,4800423.97,499980.63
90,CCTV 401 - Bajada de Enekuri,http://www.bizkaimove.com/camaras/cam50.jpg,BI-604,003+850,Asua,4791682.4,503640.1
91,CCTV 402 - Bajada de Enekuri,,BI-604,004+030,Bilbao,4791874.47,503539.63
92,CCTV 403 - Chatarrería,,BI-604,004+580,Bilbao,4792381.24,503385.38
93,CCTV 404 - Alto Enekuri,,BI-604,005+220,Bilbao,4792929.07,503148.22
94,CCTV 405 - Subida Enekuri (dir. Túnel),,BI-604,006+100,Asua,4793520.52,503767.77
95,Cctv 406 - DOMO Enekuri,http://www.bizkaimove.com/camaras/cam51.jpg,BI-604,005+500,Bilbao,4793286.29,503295.78
96,DOMO 603 - Alto de Kastrejana,,BI-636,004+700,Bilbao,4790648.8,502330.7
97,CCTV 604,,BI-636,008+700,Bilbao,4787576.16,500759.85
98,CCTV 605,,BI-636,010+100,Balmaseda,4786924.15,499431.38
99,CCTV 606,http://www.bizkaimove.com/camaras/cam80.jpg,BI-636,012+070,Bilbao,4785390.78,498396.97
100,CCTV 607,,BI-636,,Balmaseda,4783752.0,496556.29
101,CCTV 609,http://www.bizkaimove.com/camaras/cam81.jpg,BI-636,016+730,Balmaseda,4782306.66,496127.36
102,CCTV 612,http://www.bizkaimove.com/camaras/cam82.jpg,BI-636,018+750,Balmaseda,4782221.36,494536.38
103,CCTV 613,,BI-636,019+800,Balmaseda,4782787.67,493816.34
104,CCTV 614,http://www.bizkaimove.com/camaras/cam83.jpg,BI-636,022+000,Balmaseda,4784024.32,491757.19
105,CCTV 701 - Salida a Miraflores,,BI-631,000+800,A8,4788359.37,506257.99
106,CCTV 702 - Miraflores,http://www.bizkaimove.com/camaras/cam60.jpg,BI-631,001+300,Bermeo,4788073.12,506544.1
107,CCTV 703 - Rotonda de Ibarsusi,http://www.bizkaimove.com/camaras/cam61.jpg,BI-631,003+000,Bermeo,4788694.72,508021.55
108,CCTV 704 - Txurdinaga,,BI-631,003+800,A8,4789141.66,508258.28
109,CCTV 705,,BI-631,004+800,Bermeo,4789876.24,508410.46
110,CCTV 706 - Alto Sto. Domingo,,BI-631,005+640,A8,4790228.99,507791.6
111,CCTV 707,http://www.bizkaimove.com/camaras/cam62.jpg,BI-631,006+580,A8,4790796.14,507597.24
112,CCTV 708,,BI-631,008+050,A8,4791892.75,508134.6
113,CCTV 709 - Viaducto de Derio,,BI-631,009+000,A8,4792497.42,508829.49
114,CCTV 710 - Derio,,BI-631,010+210,A8,4793072.72,509672.43
115,CCTV 711 - Junto a la Gasolinera,http://www.bizkaimove.com/camaras/cam59.jpg,BI-631,007+200,A8,4791154.41,507807.66
116,CCTV 712 - Salida Begoña,,BI-631,006+000,A8,4790200.14,507519.43
117,CCTV 713,,BI-631,006+200,A8,4790415.67,507495.25
118,CCTV 801 - Aeropuerto I,,BI-633,012+000,BI-631,4794910.42,509728.68
119,CCTV 802 - Aeropuerto II,http://www.bizkaimove.com/camaras/cam33.jpg,BI-633,013+650,Aeropuerto,4794998.65,508358.61
120,SLO_DOM_002D (ERMCME017) PK 75+100,,AP-8,75+100,DONOSTIA,4780599.8,541291.45
121,SLO_DOM_001D (18) PK 75+500,http://www.bizkaimove.com/camaras/cam96.jpg?t=8760216,AP-8,75+500,DONOSTIA,4780642.32,540917.11
122,SLO_DOM_001A(19) PK 76+100,,AP-8,76+100,SANTANDER,4780555.96,540351.39
123,ZAL_DOM_001A (E2ECME014) PK 76+800,,AP-8,76+800,SANTANDER,4780339.8,539801.28
124,ERM_DOM_001A (67) PK 77+000,, ROTONDA,77+000,ROTONDA,4780510.27,539657.98
125,ERM_DOM_002D (66) PK 77+000,,AP-8,77+000,PEAJE,4780527.0,539582.0
126,ERM_DOM_002A (65) PK 77+000,,AP-8,77+000,SANTANDER,4780485.0,539404.0
127,ERM_DOM_001D (64) PK 77+400,,AP-8,77+400,DONOSTIA,4780362.74,539189.29
128,ZAL_DOM_002A (E2ECME013) PK 78+050,http://www.bizkaimove.com/camaras/cam95.jpg?t=8760215,AP-8,78+050,SANTANDER,4780596.98,538465.61
129,ZAL_DOM_002D (E2ECME015) PK 78+920,http://www.bizkaimove.com/camaras/cam94.jpg?t=8760215,AP-8,78+920,DONOSTIA,4779975.44,537877.31
130,ZAL_DOM_003A (E2NCME052) PK 78+520,,AP-8,78+520,SANTANDER,4780298.63,538127.92
131,ZAL_DOM_003D (E2NCME053) PK 78+520,,AP-8,78+520,DONOSTIA,4780471.58,538228.96
132,ZAL_DOMJ_001D (E2ECME016) PK 80+000,,AP-8,80+000,DONOSTIA,4779527.85,536820.07
133,GED_DOM_004D (63) PK 84+300,,AP-8,84+300,DONOSTIA,4779503.84,532792.48
134,GED_DOM_005D (20) PK 84+100,http://www.bizkaimove.com/camaras/cam93.jpg?t=8760215,AP-8,84+100,DONOSTIA,4779535.47,533036.44
135,GED_DOM_001A (GEDCME060) PK 84+600,,AP-8,84+600,SANTANDER,4779618.99,532546.53
136,GED_DOM_002A (GEDCME059) PK 85+000,,AP-8,85+000,DONOSTIA,4779643.0,532292.0
137,GEO_DOM_001D (GEDCME058) PK 85+000,,AP-8,85+000,DONOSTIA,4779619.0,532163.0
138,GED_DOM_003D (GEDCME057) PK 85+000,,AP-8,85+000,DONOSTIA,4779517.0,532066.0
139,GED_DOM_002D (GEDCME056) PK 85+000,,AP-8,85+000,DONOSTIA,4779620.0,532034.0
140,IUR_DOM_000A (55) PK 86+800,,AP-8,86+800,SANTANDER,4780668.76,530605.46
141,IUR_DOM_001A (IURCME023) PK 88+400,http://www.bizkaimove.com/camaras/cam92.jpg?t=8760214,AP-8,88+400,SANTANDER,4780892.0,529015.0
142,IUR_DOM_001D (IURCME022) PK 88+400,,AP-8,88+400,DONOSTIA,4780803.94,529089.6
143,IUR_DOM_002D (DUCME025) PK 88+400,,AP-8,88+400,DONOSTIA,4780629.0,528998.0
144,IUR_DOM_006D (24) PK 88+400,,AP-8,88+400,SANTANDER,4780747.0,528997.0
145,IUR_DOM_003D (DUECM027) PK 88+300,,AP-8,88+300,SANTANDER,4780665.0,529071.0
146,IUR_DOM_004D (DUECM026) PK 88+200,,AP-8,88+200,SANTANDER,4780780.0,529122.0
147,IUR_DOM_002A (21) PK 88+300,,A.MANTENIMIENTO,88+300,A.MANTENIMIENTO,4780782.46,529045.82
148,IUR_DOM_005D (54) PK 88+300 A.,,A.MANTENIMIENTO,88+300,A.MANTENIMIENTO,4780781.52,529045.85
149,EUB_DOM_001D (EUBCME028) PK 91+000,http://www.bizkaimove.com/camaras/cam91.jpg?t=8760214,AP-8,91+000,DONOSTIA,4781649.48,526479.21
150,AME_DOM_001D (AMECME035) PK 96+100,http://www.bizkaimove.com/camaras/cam90.jpg?t=8760214,AP-8,96+100,DONOSTIA,4784378.77,522738.13
151,AMS_DOM_001A (AMSCME036) PK 97+080,http://www.bizkaimove.com/camaras/cam89.jpg?t=8760214,AP-8,97+080,SANTANDER,4785486.95,522155.51
152,BOR_DOM_003D (BORCME051) PK 100+000,http://www.bizkaimove.com/camaras/cam88.jpg?t=8760214,AP-8,100+000,DONOSTIA,4786367.39,520244.61
153,BOR_DOM_002D (BORCME032) PK 100+000,,AP-8,100+000,SANTANDER,4786511.0,520120.0
154,BOR_DOM_001A (BORCME031) PK 100+000,,AP-8,100+000,SANTANDER,4786577.0,520044.0
155,BOR_DOM_001D (BORCME033) PK 100+190,,AP-8,100+190,DONOSTIA,4786439.0,519825.0
156,ERL_DOM_001A (ERLCME034) PK 103+680,http://www.bizkaimove.com/camaras/cam87.jpg?t=8760214,AP-8,103+680,SANTANDER,4787154.59,516071.84
157,ELG_DOM_002D (ELGCME030) PK 105+500,,AP-8,105+500,DONOSTIA,4786097.0,514529.0
158,ELG_DOM_003D (ELGCME029) PK 105+500,,AP-8,105+500,DONOSTIA,4786173.0,514556.0
159,ELG_DOM_001D (ELGCME037) PK 105+720,http://www.bizkaimove.com/camaras/cam86.jpg?t=8760213,AP-8,105+720,DONOSTIA,4786319.63,514395.94
4,Autonomía/Gordóniz,https://www.bilbao.eus/camarastrafico/codec0004/snap_c1.jpg,,,Autonomía/Gordóniz,43.25750273790335,-2.941314167775675
5,Plza. Museo,https://www.bilbao.eus/camarastrafico/codec0005/snap_c1.jpg,,,Plza. Museo,43.26640123790335,-2.9383852677756748
6,Plza. Pío X,https://www.bilbao.eus/camarastrafico/codec0006/snap_c1.jpg,,,Plza. Pío X,43.27135973790335,-2.941474267775675
10,Plza. Zabálburu,https://www.bilbao.eus/camarastrafico/codec0010/snap_c1.jpg,,,Plza. Zabálburu,43.25714143790335,-2.934032167775675
16,Lehendakari Aguirre/Avda. Enekuri,https://www.bilbao.eus/camarastrafico/codec0016/snap_c1.jpg,,,Lehendakari Aguirre/Avda. Enekuri,43.27207213790335,-2.947412467775675
17,Pte. La Salve,https://www.bilbao.eus/camarastrafico/codec0017/snap_c1.jpg,,,Pte. La Salve,43.26787623790335,-2.933092167775675
18,Sda. Familia/Lehendakari Aguirre,https://www.bilbao.eus/camarastrafico/codec0018/snap_c1.jpg,,,Sda. Familia/Lehendakari Aguirre,43.27214663790335,-2.952478067775675
20,Benidorm,https://www.bilbao.eus/camarastrafico/codec0020/snap_c1.jpg,,,Benidorm,43.27419773790335,-2.958231067775675
21,Avda. Txomin Garat,https://www.bilbao.eus/camarastrafico/codec0021/snap_c1.jpg,,,Avda. Txomin Garat,43.25735873790335,-2.910064467775675
22,Santutxu/Karmelo,https://www.bilbao.eus/camarastrafico/codec0022/snap_c1.jpg,,,Santutxu/Karmelo,43.25366103790335,-2.915809067775675
24,Marqués de Laurencín,https://www.bilbao.eus/camarastrafico/codec0024/snap_c1.jpg,,,Marqués de Laurencín,43.25044033790335,-2.908811767775675
25,Pte. La Merced,https://www.bilbao.eus/camarastrafico/codec0025/snap_c1.jpg,,,Pte. La Merced,43.25751383790335,-2.927325967775675
28,Juan de Garay/Ramal autopista,https://www.bilbao.eus/camarastrafico/codec0028/snap_c1.jpg,,,Juan de Garay/Ramal autopista,43.25038263790335,-2.935062167775675
29,Zumalakarregi/Maurice Ravel,https://www.bilbao.eus/camarastrafico/codec0029/snap_c1.jpg,,,Zumalakarregi/Maurice Ravel,43.264671537903354,-2.917238567775675
31,Gordóniz/Jaén,https://www.bilbao.eus/camarastrafico/codec0031/snap_c1.jpg,,,Gordóniz/Jaén,43.25465973790335,-2.944539767775675
32,Sdo. Corazón Oeste (Olabeaga),https://www.bilbao.eus/camarastrafico/codec0032/snap_c1.jpg,,,Sdo. Corazón Oeste (Olabeaga),43.26523233790335,-2.9452184677756748
36,Avda. Leizaola/Abandoibarra,https://www.bilbao.eus/camarastrafico/codec0036/snap_c1.jpg,,,Avda. Leizaola/Abandoibarra,43.26781393790335,-2.942291167775675
37,Paseo Uribitarte (Rotonda),https://www.bilbao.eus/camarastrafico/codec0037/snap_c1.jpg,,,Paseo Uribitarte (Rotonda),43.26827963790335,-2.930955767775675
38,Jardines Gernika/Gortazar,https://www.bilbao.eus/camarastrafico/codec0038/snap_c1.jpg,,,Jardines Gernika/Gortazar,43.248447637903354,-2.926206967775675
39,Pte. Euskalduna/Botica Vieja,https://www.bilbao.eus/camarastrafico/codec0039/snap_c1.jpg,,,Pte. Euskalduna/Botica Vieja,43.26798733790335,-2.949242867775675
40,Artalandio/Julián Gaiarre,https://www.bilbao.eus/camarastrafico/codec0040/snap_c1.jpg,,,Artalandio/Julián Gaiarre,43.25520183790335,-2.901190667775675
43,Indalecio Prieto/Santutxu,https://www.bilbao.eus/camarastrafico/codec0043/snap_c1.jpg,,,Indalecio Prieto/Santutxu,43.25018863790335,-2.917024667775675
44,Plza. Euskadi,https://www.bilbao.eus/camarastrafico/codec0044/snap_c1.jpg,,,Plza. Euskadi,43.26656533790335,-2.937462367775675
48,Fray Juan/Clara Campoamor,https://www.bilbao.eus/camarastrafico/codec0048/snap_c1.jpg,,,Fray Juan/Clara Campoamor,43.27711333790335,-2.973839167775675
49,Fray Juan/Ctra. Zorrotza Kastrexana,https://www.bilbao.eus/camarastrafico/codec0049/snap_c1.jpg,,,Fray Juan/Ctra. Zorrotza Kastrexana,43.27629903790335,-2.970672367775675
50,Ciudad Jardin/Avda. Maurice Ravel,https://www.bilbao.eus/camarastrafico/codec0050/snap_c1.jpg,,,Ciudad Jardin/Avda. Maurice Ravel,43.26991523790335,-2.923202167775675
51,Zabalbide/Avda. Zumalacarregui,https://www.bilbao.eus/camarastrafico/codec0051/snap_c1.jpg,,,Zabalbide/Avda. Zumalacarregui,43.25626963790335,-2.911125067775675
53,Campo Volantín/Múgica y Butrón,https://www.bilbao.eus/camarastrafico/codec0053/snap_c1.jpg,,,Campo Volantín/Múgica y Butrón,43.26726803790335,-2.927788567775675
54,Zamakola/Ctra. Buia,https://www.bilbao.eus/camarastrafico/codec0054/snap_c1.jpg,,,Zamakola/Ctra. Buia,43.24089053790335,-2.920844767775675
55,Abusu/Zamakola,https://www.bilbao.eus/camarastrafico/codec0055/snap_c1.jpg,,,Abusu/Zamakola,43.24491473790335,-2.924167367775675
56,Gordoniz/Ciudadela,https://www.bilbao.eus/camarastrafico/codec0056/snap_c1.jpg,,,Gordoniz/Ciudadela,43.25269653790335,-2.946180267775675
57,Avda. Zumalacarregui/San Isidro,https://www.bilbao.eus/camarastrafico/codec0057/snap_c1.jpg,,,Avda. Zumalacarregui/San Isidro,43.26155923790335,-2.915597567775675
58,Avda. Miraflores/Indalecio Prieto,https://www.bilbao.eus/camarastrafico/codec0058/snap_c1.jpg,,,Avda. Miraflores/Indalecio Prieto,43.24860973790335,-2.919913167775675
59,Luis Briñas/Zunzunegi,https://www.bilbao.eus/camarastrafico/codec0059/snap_c1.jpg,,,Luis Briñas/Zunzunegi,43.26176893790335,-2.948522867775675
60,Torres Quevedo,https://www.bilbao.eus/camarastrafico/codec0060/snap_c1.jpg,,,Torres Quevedo,43.26278703790335,-2.949985767775675
61,Gurtubay/General Eguia,https://www.bilbao.eus/camarastrafico/codec0061/snap_c1.jpg,,,Gurtubay/General Eguia,43.26091953790335,-2.951069567775675
62,Semitúnel 1,https://www.bilbao.eus/camarastrafico/codec0062/snap_c1.jpg,,,Semitúnel 1,43.26283403790335,-2.950792267775675
63,Semitúnel 2,https://www.bilbao.eus/camarastrafico/codec0063/snap_c1.jpg,,,Semitúnel 2,43.26358123790335,-2.953473667775675
66,Plza. Birjinetxe,https://www.bilbao.eus/camarastrafico/codec0066/snap_c1.jpg,,,Plza. Birjinetxe,43.256403637903354,-2.904321567775675
67,Avda. Montevideo frente a Hospital,https://www.bilbao.eus/camarastrafico/codec0067/snap_c1.jpg,,,Avda. Montevideo frente a Hospital,43.26002803790335,-2.9532819677756748
71,Zabalbide/Tenor Fagoaga,https://www.bilbao.eus/camarastrafico/codec0071/snap_c1.jpg,,,Zabalbide/Tenor Fagoaga,43.254571637903354,-2.914711267775675
73,Carmelo Bernaola/Morgan,https://www.bilbao.eus/camarastrafico/codec0073/snap_c1.jpg,,,Carmelo Bernaola/Morgan,43.26900703790335,-2.956182967775675
74,Pte. Frank Gehry/Ballets de Olaeta,https://www.bilbao.eus/camarastrafico/codec0074/snap_c1.jpg,,,Pte. Frank Gehry/Ballets de Olaeta,43.26797433790335,-2.953946267775675
75,Lehendakari Aguirre/Baleares,https://www.bilbao.eus/camarastrafico/codec0075/snap_c1.jpg,,,Lehendakari Aguirre/Baleares,43.27798903790335,-2.961034667775675
76,Plza. Eskurtze,https://www.bilbao.eus/camarastrafico/codec0076/snap_c1.jpg,,,Plza. Eskurtze,43.25172033790335,-2.937940867775675
78,Elorrieta/Avda. Zarandoa,https://www.bilbao.eus/camarastrafico/codec0078/snap_c1.jpg,,,Elorrieta/Avda. Zarandoa,43.28362883790335,-2.966955867775675
79,Ribera Elorrieta,https://www.bilbao.eus/camarastrafico/codec0079/snap_c1.jpg,,,Ribera Elorrieta,43.28784423790335,-2.968813467775675
1,Iurreta,https://www.trafikoa.eus/static/files/tr/camaras/819.jpg,A-8,91.000,,43.18725,-2.673754
2,Montorra,https://www.trafikoa.eus/static/files/tr/camaras/820.jpg,A-8,96.000,,43.21167,-2.719359
3,Boroa 2,https://www.trafikoa.eus/static/files/tr/camaras/821.jpg,A-8,101.000,,43.23135,-2.768933
4,Loiola,https://www.trafikoa.eus/static/files/tr/camaras/806.jpg,GI-20,8.500,,43.305725,-1.968328
5,Amara,https://www.trafikoa.eus/static/files/tr/camaras/807.jpg,GI-20,11.000,,43.29769,-1.986157
6,Ondarreta,https://www.trafikoa.eus/static/files/tr/camaras/809.jpg,GI-20,13.000,,43.29824,-2.009245
7,Elgoibar 1,https://www.trafikoa.eus/static/files/tr/camaras/816.jpg,A-8,64.500,,43.23597,-2.402644
8,Elgoibar 2,https://www.trafikoa.eus/static/files/tr/camaras/815.jpg,A-8,64.500,,43.22909,-2.40303
9,Orio 1,https://www.trafikoa.eus/static/files/tr/camaras/812.jpg,A-8,30.500,,43.29204,-2.067865
10,Orio 2,https://www.trafikoa.eus/static/files/tr/camaras/811.jpg,A-8,30.500,,43.29223,-2.067674
11,Arbuio,https://www.trafikoa.eus/static/files/tr/camaras/3601.jpg,BI-636,7.000,,43.245742,-2.982466
12,Rekalde,https://www.trafikoa.eus/static/files/tr/camaras/830.jpg,A-8,116.000,,43.24759,-2.939664
13,Puerto Santurtzi,https://www.trafikoa.eus/static/files/tr/camaras/4402.jpg,N-644,130.100,,43.32347,-3.05021
14,Basauri,https://www.trafikoa.eus/static/files/tr/camaras/3403.jpg,N-634,104.000,,43.23717,-2.87084
15,Aiurdin,https://www.trafikoa.eus/static/files/tr/camaras/2202.jpg,N-622,16.000,,42.94593,-2.784901
16,Urbina,https://www.trafikoa.eus/static/files/tr/camaras/4001.jpg,N-240,11.000,,42.940551,-2.6407
17,Curvas de Ansio,https://www.trafikoa.eus/static/files/tr/camaras/839.jpg,A-8,122.300,,43.28106,-2.985413
18,Ormaiztegi,https://www.trafikoa.eus/static/files/tr/camaras/3201.jpg,GI-632,1.500,,43.04865,-2.23223
19,Igay,https://www.trafikoa.eus/static/files/tr/camaras/6817.jpg,AP-68,63.000,,42.742679,-2.913094
20,Max Center,https://www.trafikoa.eus/static/files/tr/camaras/842.jpg,A-8,124.500,,43.29091,-3.009818
21,Rivabellosa,https://www.trafikoa.eus/static/files/tr/camaras/1101.jpg,AP-1,77.000,,42.704243,-2.927433
22,Buia,https://www.trafikoa.eus/static/files/tr/camaras/6801.jpg,AP-68,0.000,,43.23369,-2.91636
23,Arrigorriaga,https://www.trafikoa.eus/static/files/tr/camaras/6802.jpg,AP-68,5.000,,43.198194,-2.896245
24,Ugao-Miraballes,https://www.trafikoa.eus/static/files/tr/camaras/6803.jpg,AP-68,7.300,,43.181753,-2.897279
25,Arakaldo,https://www.trafikoa.eus/static/files/tr/camaras/6804.jpg,AP-68,11.000,,43.156604,-2.931477
26,Orozko-Murueta,https://www.trafikoa.eus/static/files/tr/camaras/6805.jpg,AP-68,15.000,,43.128034,-2.922996
27,Orozko-San Isidro,https://www.trafikoa.eus/static/files/tr/camaras/6806.jpg,AP-68,21.400,,43.091045,-2.917975
28,Ziorraga,https://www.trafikoa.eus/static/files/tr/camaras/6807.jpg,AP-68,29.500,,43.010371,-2.902257
29,Altube 1,https://www.trafikoa.eus/static/files/tr/camaras/6808.jpg,AP-68,33.000,,42.989691,-2.871997
30,Altube,https://www.trafikoa.eus/static/files/tr/camaras/6809.jpg,AP-68,33.000,,42.990468,-2.873574
31,Zuia,https://www.trafikoa.eus/static/files/tr/camaras/6810.jpg,AP-68,36.000,,42.96763,-2.875634
32,Abornikano,https://www.trafikoa.eus/static/files/tr/camaras/6811.jpg,AP-68,40.000,,42.938258,-2.893873
33,Kuartango,https://www.trafikoa.eus/static/files/tr/camaras/6812.jpg,AP-68,44.000,,42.906007,-2.896367
34,Subijana,https://www.trafikoa.eus/static/files/tr/camaras/6813.jpg,AP-68,50.000,,42.852294,-2.893553
35,Subijana 1,https://www.trafikoa.eus/static/files/tr/camaras/6814.jpg,AP-68,51.000,,42.842331,-2.893884
36,Pobes,https://www.trafikoa.eus/static/files/tr/camaras/6815.jpg,AP-68,54.000,,42.819888,-2.893696
37,Hereña,https://www.trafikoa.eus/static/files/tr/camaras/6816.jpg,AP-68,58.000,,42.781457,-2.904328
38,Ribera Baja,https://www.trafikoa.eus/static/files/tr/camaras/6818.jpg,AP-68,68.000,,42.708733,-2.902783
39,Armiñon,https://www.trafikoa.eus/static/files/tr/camaras/6819.jpg,AP-68,71.500,,42.68238,-2.889404
40,Zambrana,https://www.trafikoa.eus/static/files/tr/camaras/6820.jpg,AP-68,74.000,,42.66271,-2.889577
41,Irun - Ventas,https://www.trafikoa.eus/static/files/tr/camaras/123.jpg,GI-636,9.000,,43.33148,-1.84323
42,Pasaia 2,https://www.trafikoa.eus/static/files/tr/camaras/805.jpg,GI-20,4.500,,43.3105,-1.934152
43,Pasaia 1,https://www.trafikoa.eus/static/files/tr/camaras/804.jpg,GI-20,5.000,,43.310689,-1.937903
44,Aritzeta,https://www.trafikoa.eus/static/files/tr/camaras/810.jpg,GI-20,15.000,,43.286418,-2.032599
45,Mendaro 4,https://www.trafikoa.eus/static/files/tr/camaras/814.jpg,A-8,62.000,,43.25636,-2.388769
46,Mendaro 1,https://www.trafikoa.eus/static/files/tr/camaras/813.jpg,A-8,62.000,,43.25398,-2.389978
47,Berriz 2,https://www.trafikoa.eus/static/files/tr/camaras/817.jpg,A-8,82.000,,43.16774,-2.562775
48,Berriz 1,https://www.trafikoa.eus/static/files/tr/camaras/818.jpg,A-8,82.000,,43.1685,-2.568193
